"";"ID.x";"PROLIFIC_PID";"dummy_informedconsent.x";"commCheck.x";"R1";"R2";"R3";"R4";"R5";"meta.userAgent.x";"meta.platform.x";"meta.language.x";"meta.locale.x";"meta.timeZone.x";"meta.timezoneOffset.x";"meta.screen_width.x";"meta.screen_height.x";"meta.scroll_width.x";"meta.scroll_height.x";"meta.window_innerWidth.x";"meta.window_innerHeight.x";"meta.devicePixelRatio.x";"CMQ-02";"CMQ-03";"CMQ-01";"CMQ-04";"CMQ-05";"affImgAffect-R3";"affImgAffect-R2";"affImgAffect-R1";"affImgAffect-R4";"affImgAffect-R5";"CRKQ-05s";"CRKQ-04s";"CRKQ-03s";"CRKQ-03ccc";"CRKQ-05fopr";"CRKQ-02fop";"CRKQ-02ccc";"CRKQ-02s";"CRKQ-03fopr";"CRKQ-01s";"CRKQ-07s";"CRKQ-04fopr";"CRKQ-06s";"CRKQ-04ccc";"CRKQ-01ccc";"CRKQ-01fop";"CCSQ-03ts";"CCSQ-01isr";"CCSQ-02asr";"CCSQ-01as";"CCSQ-03rs";"CCSQ-03as";"CCSQ-02rs";"CCSQ-03isr";"CCSQ-02is";"CCSQ-01rs";"CCSQ-01ts";"CCSQ-02tsr";"GCB-03gm";"GCB-03mg";"GCB-03pw";"GCB-01gm";"GCB-02mg";"GCB-01mg";"GCB-03et";"GCB-03ci";"GCB-02ci";"GCB-01pw";"GCB-01ci";"GCB-02gm";"GCB-02pw";"GCB-01et";"GCB-02et";"feedback_critic.x";"politicalParty";"country.x";"total_min";"socio_age";"socio_sex";"socio_ethnicity";"socio_student";"socio_employment";"total_min_prolific";"mean_affImg";"mean_GCB";"mean_CMQ";"mean_CRKQ";"mean_CCSQ";"fc_CMQ";"fc_GCBci";"fc_GCBet";"fc_GCBgm";"fc_GCBmg";"fc_GCBpw";"fc_CRKQccc";"fc_CRKQfop";"fc_CRKQs";"fc_CCSQ";"classes_conspiracy";"countryParty";"Biospheric-1biospheric";"Biospheric-2biospheric";"Biospheric-3biospheric";"Biospheric-4biospheric";"commCheck.y";"concernClimate1";"concernClimate2";"dummy_informedconsent.y";"education";"feedback_critic.y";"ID.y";"lrscale";"mean_BiosphericValues";"mean_CCCprobability";"mean_CET";"mean_PolicyItems";"mean_RiskPerception";"meta.devicePixelRatio.y";"meta.language.y";"meta.locale.y";"meta.platform.y";"meta.screen_height.y";"meta.screen_width.y";"meta.scroll_height.y";"meta.scroll_width.y";"meta.timeZone.y";"meta.timezoneOffset.y";"meta.userAgent.y";"meta.window_innerHeight.y";"meta.window_innerWidth.y";"policyItems-1";"policyItems-2";"policyItems-3";"policyItems-4";"policyItems-5";"policyItems-6";"policyItems-7";"policyItems-8";"probabilityClimate1";"probabilityClimate2";"Risk-1riskProb";"Risk-2riskProb";"Risk-3riskProb";"Risk-4riskProb";"rlgdgr";"country.y";"CAM_ID";"participantCAM";"mean_valence_macro";"mean_valence_normed_macro";"density_macro";"transitivity_macro";"centr_degree_macro";"centr_clo_macro";"centr_betw_macro";"centr_eigen_macro";"meanDistance_directed_macro";"meanDistance_undirected_macro";"diameter_weighted_undirected_macro";"diameter_unweighted_undirected_macro";"diameter_unweighted_directed_macro";"num_nodes_macro";"num_nodes_pos_macro";"num_nodes_neg_macro";"num_nodes_neut_macro";"num_nodes_ambi_macro";"num_edges_macro";"num_edges_solid_macro";"num_edges_dashed_macro";"num_edges_invaliddashed_macro";"meanWeightEdges_macro";"reciprocity_macro";"assortativity_valence_macro";"assortativityDegree_macro";"degreetot_micro_ClimateChange";"valence_micro_ClimateChange";"centr_clo_micro_ClimateChange";"transitivity_micro_ClimateChange"
"428";448;"655d07644de589383042fb39";1;1;"gefahr";"aktuell";"bedrohlich";"zukunft";NA;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0";"Win32";"de";"de-DE";"Europe/Berlin";-60;1920;1080;1872;435;1872;954;1;6;4;5;3;2;1;3;1;3;NA;2;4;2;5;1;2;5;1;4;4;2;2;2;6;5;2;2;1;2;2;2;1;1;2;4;1;5;1;1;1;2;1;1;1;1;2;2;1;2;1;1;1;1;NA;NA;"Germany";5,90207553333333;19;"Female";"White";"Yes";"Not in paid work (e.g. homemaker', 'retired or disabled)";6;2;1,26666666666667;4;2,33333333333333;2;-1.69187471871508;-0,868664396608758;-1,04900607411381;-1,51104378609333;-1,4141326664347;-0,934315291612118;0,44950760026927;-1,33247112481241;0,0481869966025675;-0,11257899692501;1;"Germany";7;7;8;6;1;6;5;1;"highschool";"";57;"6";7;5,25;0,32;3,875;5,75;1;"de-DE";"de-DE";"MacIntel";900;1440;435;1199;"Europe/Berlin";-60;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15";820;1199;6;1;6;3;6;2;1;6;4;6;7;6;5;5;"8";"Germany";"655d07644de589383042fb39";"655d07644de589383042fb39";-0,428571428571429;-0,142857142857143;0,0714285714285714;0;0,130177514792899;0,456927581733436;0,700197238658777;0,721472565065563;4,58536585365854;5,62637362637363;11;5;5;14;4;6;1;3;13;9;4;0;2,07692307692308;0;-0,512465373961218;-0,484771573604061;5;0;1;0
"429";449;"6304a2502fbdd7626ed9c2ac";1;1;"Klimakrise";"Überflutung";"Hitze";"Regen";"heiß";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"MacIntel";"de-DE";"de";"Europe/Berlin";-60;1440;900;1440;435;1440;694;2;4;4;1;2;2;1;1;1;2;3;2;2;1;5;2;3;6;1;4;1;2;2;6;6;5;2;1;0;1;2;2;2;1;1;2;3;2;1;1;1;2;1;1;1;1;3;2;2;3;1;1;1;1;NA;NA;"Germany";5,41506843332956;23;"Male";"White";NA;"Part-Time";5,48333333333333;1,6;1,46666666666667;2,6;2,33333333333333;1,5;-2.37719023788012;-0,0824658472751209;-1,0490060741138;-1,51104378609333;-1,4141326664347;-0,54058057960361;0,771902381376109;-0,972489265315414;-0,721935452358521;-0,705815751971866;1;"Germany";8;8;9;9;1;5;4;1;"highschool";"";33;"5";8,5;4,5;0,6;5,75;4;2;"de-DE";"de";"MacIntel";900;1440;435;1440;"Europe/Berlin";-60;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";694;1440;7;7;7;6;6;3;4;6;3;6;5;6;2;3;"1";"Germany";"6304a2502fbdd7626ed9c2ac";"6304a2502fbdd7626ed9c2ac";-1,16666666666667;-0,444444444444444;0,0588235294117647;0;0,124567474048443;0,433191554707816;0,698961937716263;0,765545462045814;2,96875;5,73202614379085;13;6;3;18;4;12;0;2;18;7;11;8;2;0;-0,00253164556962227;-0,209905660377358;6;-2;1;0
"430";450;"63b6bffd4f2d4abe6264472e";1;1;"Krise";"Handeln";"Politk";"CO2";"dringend";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0";"Win32";"en-US";"en-GB";"Europe/Berlin";-60;2560;1440;2560;435;2560;1279;1;6;3;7;2;1;3;5;2;4;2;1;2;1;5;1;2;6;1;1;1;1;1;1;6;6;1;1;0;0;1;1;1;1;1;1;1;6;0;1;1;1;1;1;1;1;2;3;1;1;2;1;1;1;NA;NA;"Germany";4,74937933333333;38;"Male";"White";"No";"Unemployed (and job seeking)";4,83333333333333;3,2;1,26666666666667;3,8;1,16666666666667;1,16666666666667;-2.05182276099157;-1,07243859069108;-1,04900607411381;-1,19282986362192;-1,4141326664347;-1,26939484630544;1,00865750452154;-2,23951542525763;-1,41237444170809;-1,21687758424355;1;"Germany";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"431";451;"5c79a584670f87001646cef6";1;1;"Temperaturanstieg";"Gletscherschmelzen";"Orkane";"Artenaussterben";"Hetzewelle";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"de-DE";"de";"Europe/Berlin";-60;1280;720;1280;436;1280;603;1,5;5;6;4;3;6;2;3;4;1;3;5;5;3;4;3;1;6;2;4;2;3;3;3;5;6;2;2;1;1;3;2;2;2;3;2;2;2;0;3;2;2;1;2;1;1;2;3;1;2;1;3;1;1;NA;NA;"Germany";15,3415284166665;71;"Female";"White";"No";"Not in paid work (e.g. homemaker', 'retired or disabled)";15,7166666666667;2,6;1,73333333333333;4,8;3;1,83333333333333;-0.622255359874492;-0,625424511714496;-1,04900607411381;-0,800669008934293;-0,736028449666116;-0,343056416209261;0,456255502383434;-0,364008802709349;0,432843036485344;-0,454617777787965;1;"Germany";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"432";452;"654a71bbc73970713362a94d";1;1;"Thunberg";"CO2";"Leugner";"Umwelt";"Eis";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"de-DE";"de";"Europe/Berlin";-60;2560;1440;2560;435;2560;1283;1;7;4;8;6;7;1;2;6;6;4;2;3;1;6;3;2;6;1;3;3;3;3;3;6;5;4;2;0;1;2;2;1;1;0;2;3;3;2;4;3;3;4;2;2;2;4;4;2;3;4;2;2;2;"Mich hat der Teil mit den Außerirdischen verwirrt";NA;"Germany";10,4836340166655;27;"Male";"White";"Yes";"Part-Time";10,5833333333333;3,8;2,86666666666667;6,4;2,58333333333333;1,58333333333333;0.542450155834447;0,743198392870449;-0,0841817667518577;1,50580922886726;-0,0153475876989604;0,0901284127911338;1,01104741150145;-0,274732152547299;-0,243757113911903;-0,596837567676562;2;"Germany";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"433";454;"60fd8d95b59b06d4415c8ccb";1;1;"Erderwärmung";"Treibhauseffekt";"Nachhaltigkeit";"Umweltschutz";NA;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36";"MacIntel";"de-DE";"de";"Europe/Berlin";-60;1280;800;1280;435;1280;683;2;6;3;7;4;6;6;2;2;7;NA;5;2;3;2;3;6;5;3;3;3;3;6;5;4;4;4;2;2;2;2;3;2;2;3;4;2;4;1;1;2;1;2;1;1;1;3;3;2;3;1;1;1;2;NA;NA;"Germany";6,81406959999991;29;"Male";"White";NA;NA;7;4,25;1,66666666666667;5,2;3,83333333333333;2,41666666666667;-0.36150585189938;0,160774037619141;-0,761383353705856;-1,17882742549072;-1,02876264209755;-0,875660134296931;-1,13119655727773;1,3299314115041;0,815887700722391;0,278337962333362;1;"Germany";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"434";455;"64ef6d994d6b1f11074bdfcf";1;1;"Menschengemacht";"Energiewende";"Wissenschaft";"Solarenergie";"CO2";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"de-DE";"de";"Europe/Berlin";-60;1920;1080;1920;435;1920;971;1;4;1;3;2;2;7;6;4;7;1;1;2;1;6;3;2;6;1;6;1;1;2;1;6;6;1;1;0;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;NA;NA;"Germany";5,80068716667978;26;"Male";"White";"No";"Full-Time";5,88333333333333;5;1,2;2,4;1,83333333333333;0,666666666666667;-2.46410177510039;-1,41162306104813;-0,761383353705857;-1,51104378609333;-1,4141326664347;-1,26939484630544;1,24780253464689;-0,563987841526757;-1,4123744417081;-1,4883476011616;1;"Germany";6;9;9;4;1;7;7;1;"highschool";"";13;"1";7;6,75;0,52;5,875;6,5;1;"de-DE";"de";"Win32";1080;1920;435;1920;"Europe/Berlin";-60;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";959;1920;7;5;7;6;7;1;7;7;6;7;7;7;5;7;"2";"Germany";"64ef6d994d6b1f11074bdfcf";"64ef6d994d6b1f11074bdfcf";-1,78571428571429;-0,571428571428571;0,0714285714285714;0;0,0887573964497041;0,341031277621625;0,525641025641026;0,644501139690758;4,5;8,17582417582418;15;5;3;14;2;10;0;2;13;11;2;0;2,69230769230769;0;-0,0263157894736834;-0,544061302681992;4;-3;1;0
"435";456;"646331a728735084983be09b";1;1;"Methan";"CO2";"Überschwemmungen";"Katastrophen";"hilflos";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"de-DE";"de";"Europe/Berlin";-60;1920;1080;1920;435;1920;931;1;3;2;3;1;1;1;2;3;1;1;1;1;1;6;2;2;6;1;5;1;1;1;1;6;6;2;1;0;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;NA;"Germany";7,7062778;35;"Male";"White";"No";"Due to start a new job within the next month";7,78333333333333;1,6;1;2;1,58333333333333;0,666666666666667;-2.87469185956075;-1,89810283083666;-1,0490060741138;-1,51104378609333;-1,4141326664347;-1,26939484630543;1,24780253464689;-1,35715209070212;-1,49236065697372;-1,4883476011616;1;"Germany";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"436";457;"63ebd41e5ff2ef71859ea5aa";1;1;"Temperaturanstieg";"Naturkatastrophen";"Wassermangel";"menschengemacht";"CO2-Austoß";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15";"MacIntel";"de-DE";"de-DE";"Europe/Berlin";-60;810;1080;1080;435;1080;711;2;9;8;9;7;8;2;2;2;2;2;3;4;2;4;3;4;5;2;5;4;2;5;3;5;4;5;2;1;1;2;2;2;2;2;3;2;3;1;2;4;3;4;4;4;2;4;2;2;4;4;2;2;4;NA;NA;"Germany";9,07943333333334;24;"Male";"White";"No";NA;9,26666666666667;2;3,13333333333333;8,2;3,5;1,91666666666667;1.56644522313955;0,703732702058512;0,491063674064043;0,795434451708228;1,62611249676107;0,0901284127911331;-0,339649525014274;1,0830648005711;0,432273300421298;-0,310005935910591;3;"Germany";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"437";459;"5bbbdca68f3bd70001e713ef";1;1;"Zerstörung";"Waldbrand";"CO2-Emission";"Meeresspiegelanstieg";"Wissenschaft";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"de-DE";"de";"Europe/Berlin";-60;1600;1000;1600;435;1600;843;2;5;3;5;4;5;3;2;2;2;6;3;4;3;4;3;3;5;2;3;2;2;3;2;4;5;2;3;1;2;3;3;2;2;2;3;2;3;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;3;NA;NA;"Germany";6,99872508333423;36;"Male";"White";NA;NA;7,13333333333333;3;1,86666666666667;4,4;2,66666666666667;2,25;-0.856508850961434;-0,868664396608758;-0,154059824441106;-0,505426114439795;-0,400717612036111;-0,875660134296929;-0,416151373881601;-0,360024235004658;-0,111791951247692;0,0560195900709777;1;"Germany";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"438";460;"6521ac4e830108f7281e8644";1;1;"Gefahr";"Aktuell";NA;NA;NA;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"de-DE";"de";"Europe/Berlin";-60;1920;1080;1920;435;1920;931;1;10;5;9;4;6;NA;2;1;NA;NA;3;4;1;5;3;4;5;1;5;2;2;4;1;5;5;4;1;1;1;1;2;1;1;1;2;2;2;1;2;1;1;4;1;1;2;4;4;1;1;4;1;1;2;NA;NA;"Germany";7,18579061666649;26;"Male";"White";"No";"Full-Time";7,31666666666667;1,5;2;6,8;2,83333333333333;1,33333333333333;0.196216414324307;-0,150829765082726;-0,441682544849056;0,795434451708228;-1,4141326664347;-1,26939484630544;0,136250628256507;0,560605760730687;-0,593196228804109;-0,746488890634705;2;"Germany";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"439";461;"63319b82500975d5229112f6";1;1;"Menschen";"Hitze";"Erde";"Lebensqualität";"Umwelt";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0";"Win32";"de";"de-DE";"Europe/Berlin";-60;1920;1080;1920;179;1920;927;1;5;2;3;2;3;6;2;2;3;2;2;3;2;5;4;4;6;1;2;1;2;3;1;6;6;1;1;0;0;2;2;1;1;2;2;1;2;0;2;1;1;3;2;2;2;1;4;2;2;2;1;3;4;NA;NA;"Germany";7,22349466666667;30;"Male";"White";"No";"Unemployed (and job seeking)";7,3;3;2,13333333333333;3;2,16666666666667;1,16666666666667;-2.07102621047288;-0,721369097177279;0,848564452161243;-0,173209753837195;-0,78608763637327;-0,875660134296932;1,00865750452155;-0,203928417247848;-0,978330689523535;-1,02518173529527;1;"Germany";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"440";465;"65269e7cf9e81cf7bda6e669";1;1;"CO2 Ausstoß";NA;NA;NA;NA;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"MacIntel";"en-GB";"en-GB";"Europe/Berlin";-60;1440;900;1440;435;1440;709;2;11;7;11;6;11;NA;NA;1;NA;NA;1;2;1;6;1;1;6;3;6;1;1;1;1;6;6;2;1;0;0;1;1;6;1;0;1;1;2;0;3;4;5;4;5;3;5;5;3;3;3;5;4;5;5;NA;NA;"Germany";7,91469163333331;29;"Male";"White";"No";"Full-Time";8,03333333333333;1;4,13333333333333;9,2;1,75;1,16666666666667;2.31485330891;0,839142978333233;2,81029115533399;1,46883576275915;1,5835358515625;1,74528110958914;1,24780253464689;-1,58893886333086;-1,09977250316768;-1,24128228986928;3;"Germany";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"441";466;"654baf4c709dd68c04a8b09a";1;1;"Wärme";"Umwelt";"Extreme";"Brände";"Eisschmelze";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"Win32";"de-DE";"de";"Europe/Berlin";-60;1280;720;1280;436;1280;595;1,5;4;2;4;3;3;1;4;2;1;1;1;6;1;6;1;1;6;1;1;2;2;1;1;6;6;2;1;0;0;1;1;1;1;0;1;1;1;0;2;3;1;2;2;2;1;2;1;1;2;1;1;1;2;NA;NA;"Germany";6,54567203332817;24;"Male";"White";"Yes";"Part-Time";6,66666666666667;1,8;1,6;3,2;1,66666666666667;0,666666666666667;-1.80963335243096;-1,11190428150302;-0,761383353705856;-0,823640036911203;-0,0153475876989556;-1,26939484630544;1,24780253464688;-2,22991429767219;-0,707364246797619;-1,4883476011616;1;"Germany";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"442";467;"6532825749ca31d35c5cc482";1;1;"Naturkatastrophen ";"Erderwärmung";"Wetterextreme";NA;NA;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0";"Win32";"de";"de-DE";"Europe/Berlin";-60;1616;909;1616;435;1616;594;0,845070422535211;10;10;10;10;11;1;1;1;NA;NA;2;5;2;5;2;2;6;2;5;2;5;2;2;6;5;5;2;0;1;2;6;2;2;1;6;1;6;1;5;2;4;1;3;4;4;4;4;2;4;4;4;4;4;NA;NA;"Germany";20,819183;36;"Male";"White";"No";"Full-Time";21;1;3,53333333333333;10,2;3;2,5;3.2822181786352;1,19021247184704;1,84546684797204;0,864347535638968;0,562638255655322;1,01646684288731;0,771902381376108;-0,683311141117866;0,0133095817250387;0,455349635132857;3;"Germany";9;9;9;9;1;6;5;1;"highschool";"Kein Feedback zu verkünden.";53;"6";9;6,25;0,44;4,5;5,5;0,8451;"de";"de-DE";"Win32";909;1616;435;1616;"Europe/Berlin";-60;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0";594;1616;7;5;7;1;7;1;1;7;7;7;5;7;5;5;"3";"Germany";"6532825749ca31d35c5cc482";"6532825749ca31d35c5cc482";0,384615384615385;0,230769230769231;0,0769230769230769;0;0,458333333333333;1;1;0,775990762260204;4,21276595744681;4,46153846153846;6;2;2;13;7;4;1;1;12;7;5;0;2,41666666666667;0;-0,72972972972973;-1;12;0;1;0
"443";468;"5a942689b5e2110001c67d93";1;1;"wichtig";"teuer";"menschgemacht";"unterschätzt";"unaufhaltsam";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0";"Win32";"de";"de-DE";"Europe/Berlin";-60;1536;864;1536;179;1536;731;1,25;8;6;11;4;7;4;4;5;2;2;3;3;2;4;5;6;6;1;4;2;1;5;2;5;6;5;2;1;1;2;1;1;1;2;2;1;5;2;4;2;3;4;2;2;1;5;5;3;2;3;2;1;3;NA;NA;"Germany";5,562149;33;"Male";"White";NA;NA;5,66666666666667;3,4;2,8;7,2;3,25;1,75;0.656236618483579;0,878608669145171;-0,473760633297908;1,18759530639586;-0,400717612036115;0,483863124799643;0,456255502383431;1,67483343269684;-0,565066448440071;-0,479863325502296;2;"Germany";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
